Eat Pray Love	78146373	81846373	Contemporary Fiction	""	Sony Pictures	4.7	3019	R	Drama	60000000	13-Aug-10	37	143	Based on Magazine Article	""
Eternal Sunshine of the Spotless Mind	34366518	47066518	Fantasy	Michel Gondry	Focus Features	8.5	219986	R	Comedy	20000000	19-Mar-04	93	108	Based on Book/Short Story	""
Eulogy	70527	70527	""	""	Artisan	6.6	5205	R	Comedy	10000000	15-Oct-04	32	""	Original Screenplay	""
Eureka	49388	76654	""	""	""	7.9	1391	Not Rated	Drama	2000000	4-May-01	""	""	""	""
Eurotrip	17718223	20718223	Contemporary Fiction	""	Dreamworks SKG	6.5	52548	R	Comedy	25000000	20-Feb-04	46	""	Original Screenplay	""
Eve's Bayou	14843425	14843425	Historical Fiction	Kasi Lemmons	Trimark	7	4509	R	Drama	5000000	7-Nov-97	80	109	Original Screenplay	""
Event Horizon	26673242	26673242	Science Fiction	Paul Anderson	Paramount Pictures	6.3	44671	R	Horror	60000000	15-Aug-97	21	95	Original Screenplay	""
Ever After: A Cinderella Story	65705772	65705772	Historical Fiction	Andy Tennant	20th Century Fox	""	""	PG	Drama	26000000	31-Jul-98	""	122	Traditional/Legend/Fairytale	""
Evita	50047179	151947179	Dramatization	Alan Parker	Walt Disney Pictures	6.1	16769	PG	Musical	55000000	25-Dec-96	61	134	Based on Musical/Opera	""
Evolution	38311134	98341932	Contemporary Fiction	Ivan Reitman	Dreamworks SKG	5.9	39590	PG-13	Comedy	80000000	8-Jun-01	42	102	Original Screenplay	""
An Everlasting Piece	75078	75078	""	Barry Levinson	Dreamworks SKG	6	1097	R	""	4000000	25-Dec-00	49	""	""	""
Fong juk	51957	51957	Historical Fiction	""	Magnolia Pictures	7.3	3699	Not Rated	Action	4500000	31-Aug-07	""	100	Original Screenplay	""
Exit Wounds	51758599	79958599	Contemporary Fiction	Andrzej Bartkowiak	Warner Bros.	5.2	14528	R	Action	33000000	16-Mar-01	33	100	Based on Book/Short Story	""
The Exorcism of Emily Rose	75072454	144216468	Dramatization	Scott Derrickson	Sony/Screen Gems	6.8	32425	PG-13	Thriller/Suspense	18000000	9-Sep-05	45	114	Based on Real Life Events	""
Exorcist: The Beginning	41814863	43957541	Historical Fiction	Renny Harlin	Warner Bros.	5	15901	R	Horror	78000000	20-Aug-04	""	114	Based on Book/Short Story	""
The Express	9793406	9808102	Dramatization	""	Universal	7.1	4749	PG	Drama	37500000	4-Oct-08	61	129	Based on Book/Short Story	6580715
eXistenZ	2840417	2840417	Science Fiction	David Cronenberg	Miramax	6.8	35788	R	Thriller/Suspense	20700000	23-Apr-99	71	""	Original Screenplay	""
Extract	10823158	10849158	Contemporary Fiction	Mike Judge	Miramax	6.4	12371	R	Comedy	7500000	4-Sep-09	62	""	Original Screenplay	""
Extreme Ops	4835968	12624471	Contemporary Fiction	Christian Duguay	Paramount Pictures	4.1	3195	PG-13	Action	40000000	27-Nov-02	6	""	Original Screenplay	""
Eyes Wide Shut	55691208	86257553	Contemporary Fiction	Stanley Kubrick	Warner Bros.	7.2	93880	R	Drama	65000000	16-Jul-99	78	159	Based on Book/Short Story	""
The Faculty	40283321	40283321	Contemporary Fiction	Robert Rodriguez	Miramax	6.3	36139	R	Horror	15000000	25-Dec-98	51	102	Original Screenplay	""
Failure to Launch	88715192	128402901	Contemporary Fiction	Tom Dey	Paramount Pictures	5.6	20324	PG-13	Romantic Comedy	50000000	10-Mar-06	25	""	Original Screenplay	41348843
Keeping the Faith	37036404	45336404	Contemporary Fiction	""	Walt Disney Pictures	6.5	25485	PG-13	Romantic Comedy	29000000	14-Apr-00	68	129	Original Screenplay	""
Fame	22455510	77956957	Contemporary Fiction	""	MGM	4.5	4973	PG	Musical	18000000	25-Sep-09	25	""	Remake	4950732
The Family Stone	60062868	91762868	Contemporary Fiction	""	20th Century Fox	6.3	24434	PG-13	Comedy	18000000	16-Dec-05	52	103	Original Screenplay	23961409
Lisa Picard is Famous	113433	113433	""	Griffin Dunne	""	""	""	PG-13	Comedy	1000000	22-Aug-01	""	""	""	""
Fantasia 2000 (Theatrical Release)	9103630	9103630	Fantasy	""	Walt Disney Pictures	""	""	G	Musical	80000000	16-Jun-00	""	""	Compilation	""
Far From Heaven	15901849	29027914	Historical Fiction	Todd Haynes	Focus Features	7.5	20239	PG-13	Drama	13500000	8-Nov-02	89	""	Original Screenplay	""
Fascination	16670	83356	""	""	MGM	2.5	1016	R	Thriller/Suspense	5000000	28-Jan-05	""	""	Original Screenplay	""
Father's Day	28681080	35681080	Contemporary Fiction	Ivan Reitman	Warner Bros.	4.8	6654	PG-13	Comedy	85000000	9-May-97	""	98	Remake	""
Facing the Giants	10178331	10178331	Contemporary Fiction	Alex Kendrick	IDP/Goldwyn/Roadside	6	4901	PG	Drama	100000	29-Sep-06	9	""	Original Screenplay	20091582
Face/Off	112276146	241200000	Contemporary Fiction	John Woo	Paramount Pictures	7.3	102001	R	Action	80000000	27-Jun-97	93	138	Original Screenplay	""
Final Destination 2	46896664	89626226	Fantasy	David R. Ellis	New Line	6.4	35737	R	Horror	26000000	31-Jan-03	47	90	Original Screenplay	""
Final Destination 3	54098051	112798051	Fantasy	James Wong	New Line	5.9	32263	R	Horror	25000000	10-Feb-06	45	""	Original Screenplay	18646884
The Final Destination	66477700	185777700	Fantasy	David R. Ellis	Warner Bros.	4.9	20319	R	Horror	40000000	28-Aug-09	27	""	Original Screenplay	10148305
FearDotCom	13208023	13208023	Contemporary Fiction	William Malone	Warner Bros.	3.1	11438	R	Horror	40000000	30-Aug-02	""	""	Original Screenplay	""
Fear and Loathing in Las Vegas	10680275	13711903	Dramatization	Terry Gilliam	Universal	7.6	81560	R	Comedy	18500000	22-May-98	47	""	Based on Book/Short Story	""
Feast	56131	341808	Fantasy	""	Weinstein/Dimension	6.4	12023	R	Horror	3200000	22-Sep-06	55	""	Original Screenplay	3570398
The Fifth Element	63570862	263900000	Science Fiction	Luc Besson	Sony Pictures	7.4	131252	PG-13	Action	95000000	9-May-97	72	105	Original Screenplay	""
Femme Fatale	6592103	6592103	Contemporary Fiction	Brian De Palma	Warner Bros.	6.3	16693	R	Thriller/Suspense	35000000	6-Nov-02	48	""	Original Screenplay	""
Bring it On	68353550	90453550	Contemporary Fiction	Peyton Reed	Universal	5.9	30309	PG-13	Comedy	10000000	25-Aug-00	63	99	Original Screenplay	""
Fantastic Four	154696080	330579719	Super Hero	Tim Story	20th Century Fox	5.7	71675	PG-13	Action	87500000	8-Jul-05	27	123	Based on Comic/Graphic Novel	4702358
54	16757163	16757163	Dramatization	""	Miramax	5.6	15023	R	Drama	13000000	28-Aug-98	13	92	Original Screenplay	""
2 Fast 2 Furious	127120058	236220058	Contemporary Fiction	John Singleton	Universal	5.1	44151	PG-13	Action	76000000	6-Jun-03	36	107	Based on Magazine Article	""
The Fast and the Furious	144512310	206512310	Contemporary Fiction	Rob Cohen	Universal	6	67939	PG-13	Action	38000000	22-Jun-01	53	107	Based on Magazine Article	""
Fool's Gold	70231041	109362966	Contemporary Fiction	Andy Tennant	Warner Bros.	7.6	93	PG-13	Adventure	72500000	8-Feb-08	""	""	Original Screenplay	20620930
Fahrenheit 9/11	119114517	222414517	Factual	Michael Moore	Lionsgate	7.6	74424	R	Documentary	6000000	23-Jun-04	83	122	Based on Real Life Events	""
Capitalism: A Love Story	14363397	14678228	Factual	Michael Moore	Overture Films	7.3	11829	R	Documentary	20000000	23-Sep-09	75	""	Based on Real Life Events	2987505
From Hell	31598308	31598308	Historical Fiction	Albert Hughes	20th Century Fox	6.8	53477	R	Thriller/Suspense	35000000	19-Oct-01	57	123	Based on Comic/Graphic Novel	""
Fido	298110	419801	Fantasy	""	Lionsgate	6.9	11683	R	Horror	8000000	15-Jun-07	""	93	Original Screenplay	""
Fight Club	37030102	100853753	Contemporary Fiction	David Fincher	20th Century Fox	8.8	382470	R	Drama	65000000	15-Oct-99	81	139	Based on Book/Short Story	""
Final Fantasy: The Spirits Within	32131830	85131830	Science Fiction	""	Sony Pictures	6.4	36227	PG-13	Adventure	137000000	11-Jul-01	""	120	Based on Game	""
Finding Forrester	51768623	80013623	Contemporary Fiction	Gus Van Sant	Sony Pictures	7.2	35966	PG-13	Drama	43000000	19-Dec-00	74	137	Original Screenplay	""
Freddy Got Fingered	14249005	14249005	Contemporary Fiction	""	20th Century Fox	4	25033	R	Comedy	15000000	20-Apr-01	11	""	Original Screenplay	""
Firestorm	8123860	8123860	Contemporary Fiction	""	20th Century Fox	4.4	2118	R	Action	19000000	9-Jan-98	""	""	Original Screenplay	""
Fish Tank	374675	374675	""	""	""	7.5	5940	""	""	3000000	15-Jan-10	""	""	""	""
Felicia's Journey	824295	1970268	Contemporary Fiction	Atom Egoyan	Artisan	6.9	4790	PG-13	Drama	15000000	12-Nov-99	88	""	Based on Book/Short Story	""
From Justin to Kelly	4922166	4922166	Contemporary Fiction	""	20th Century Fox	1.6	17596	PG	Musical	12000000	20-Jun-03	8	""	Based on TV	""
Final Destination	53302314	112802314	Fantasy	James Wong	New Line	6.8	52618	R	Horror	23000000	17-Mar-00	31	98	Original Screenplay	""
Flags of Our Fathers	33602376	61902376	Historical Fiction	Clint Eastwood	Paramount Pictures	7.2	42788	R	Drama	53000000	20-Oct-06	73	""	Based on Book/Short Story	45105366
Flawless	4485485	4485485	Contemporary Fiction	Joel Schumacher	MGM	6.7	8125	R	Drama	27000000	24-Nov-99	43	""	Original Screenplay	""
Flammen og Citronen	148089	1635241	Historical Fiction	""	IFC Films	7.2	4182	""	Thriller/Suspense	9000000	31-Jul-09	""	132	""	""
Flicka	21000147	21893591	Contemporary Fiction	""	20th Century Fox	5.7	2832	PG	Drama	15000000	20-Oct-06	54	94	Based on Book/Short Story	49974754
Flight of the Phoenix	21009180	34009180	Historical Fiction	""	20th Century Fox	6	18568	PG-13	Adventure	75000000	17-Dec-04	30	""	Remake	""
United 93	31567134	76366864	Dramatization	Paul Greengrass	Universal	7.8	46691	R	Drama	18000000	28-Apr-06	91	""	Based on Real Life Events	17832230
Flubber	92993801	177993801	Kids Fiction	Les Mayfield	Walt Disney Pictures	4.6	18890	PG	Comedy	80000000	26-Nov-97	17	93	Remake	""
Flushed Away	64665672	177665672	Kids Fiction	Sam Fell	Paramount Pictures	7	21334	PG	Comedy	149000000	3-Nov-06	72	85	Original Screenplay	71025931
Flyboys	13090630	14816379	Dramatization	Tony Bill	MGM	6.5	13934	PG-13	Drama	60000000	22-Sep-06	33	139	Based on Real Life Events	23631077
Fly Me To the Moon	14543943	40098231	Kids Fiction	""	Summit Entertainment	4.7	1653	G	Adventure	25000000	15-Aug-08	17	89	Original Screenplay	""
Find Me Guilty	1173673	1788077	Dramatization	Sidney Lumet	Freestyle Releasing	7.1	12800	R	Drama	13000000	17-Mar-06	60	""	Based on Real Life Events	""
The Family Man	75764085	124715863	Contemporary Fiction	Brett Ratner	Universal	6.6	34090	PG-13	Comedy	60000000	22-Dec-00	52	126	Original Screenplay	""
Friends with Money	13368437	15328368	Contemporary Fiction	""	Sony Pictures Classics	6.1	11087	R	Comedy	6500000	7-Apr-06	71	""	Original Screenplay	7822762
Finding Nemo	339714978	867894287	Kids Fiction	Andrew Stanton	Walt Disney Pictures	8.2	165006	G	Adventure	94000000	30-May-03	98	100	Original Screenplay	""
Finishing the Game	52850	52850	Contemporary Fiction	Justin Lin	IFC First Take	""	""	Not Rated	Comedy	500000	5-Oct-07	35	""	Original Screenplay	""
Foodfight!	0	0	Kids Fiction	""	Lionsgate	""	""	PG	Comedy	65000000	31-Dec-09	""	""	Original Screenplay	""
Formula 51	5204007	5204007	Contemporary Fiction	""	Screen Media Films	""	""	R	Action	27000000	18-Oct-02	""	""	Original Screenplay	""
The Fountain	10144010	15461638	Science Fiction	Darren Aronofsky	Warner Bros.	7.4	72562	PG-13	Drama	35000000	22-Nov-06	51	96	Original Screenplay	8752844
Fantastic Four: Rise of the Silver Surfer	131921738	288215319	Super Hero	Tim Story	20th Century Fox	""	""	PG	Action	120000000	15-Jun-07	36	92	Based on Comic/Graphic Novel	62277740
Farce of the Penguins	0	0	Contemporary Fiction	""	ThinkFilm	4.1	3186	R	Comedy	5000000	30-Jan-07	""	""	Original Screenplay	1619183
Flightplan	89706988	225706988	Contemporary Fiction	""	Walt Disney Pictures	6.2	45305	PG-13	Thriller/Suspense	55000000	23-Sep-05	38	93	Original Screenplay	""
Frailty	13110448	17423030	Contemporary Fiction	""	Lionsgate	7.3	27629	R	Thriller/Suspense	11000000	12-Apr-02	74	""	Original Screenplay	""
The Forbidden Kingdom	52075270	129075270	Fantasy	Rob Minkoff	Lionsgate	6.7	36548	PG-13	Action	55000000	18-Apr-08	64	105	Based on Book/Short Story	23318686
Freedom Writers	36605602	43090741	Dramatization	Richard LaGravenese	Paramount Pictures	7.5	18065	PG-13	Drama	21000000	5-Jan-07	69	122	Based on Book/Short Story	20532539
Next Friday	57176582	59675307	Contemporary Fiction	Steve Carr	New Line	5.3	10176	R	Comedy	9500000	12-Jan-00	21	98	Original Screenplay	""
Freaky Friday	110222438	160822438	Contemporary Fiction	Mark Waters	Walt Disney Pictures	6.5	29137	PG	Comedy	26000000	6-Aug-03	88	97	Remake	""
Frequency	44983704	68079671	Science Fiction	""	New Line	7.3	35968	PG-13	Drama	31000000	28-Apr-00	69	118	Original Screenplay	""
Serenity	25514517	38514517	Science Fiction	Joss Whedon	Universal	8	106648	PG-13	Action	39000000	30-Sep-05	81	119	Based on TV	""
The Forgotton	66711892	111311892	Contemporary Fiction	Joseph Ruben	Sony Pictures	4.9	1169	PG-13	Thriller/Suspense	50000000	24-Sep-04	""	91	Original Screenplay	""
Jason X	13121555	16951798	Contemporary Fiction	""	New Line	4.4	17964	R	Horror	14000000	26-Apr-02	21	""	""	""
Friday the 13th	65002019	91700771	Fantasy	""	Warner Bros.	5.6	26798	R	Horror	17000000	13-Feb-09	26	""	""	9566980
Friday After Next	33253609	33526835	Contemporary Fiction	""	New Line	5.3	6742	R	Comedy	10000000	22-Nov-02	25	85	Original Screenplay	""
Frida	25885000	56298474	Dramatization	""	Miramax	7.3	26243	R	Drama	12000000	25-Oct-02	76	123	Based on Real Life Events	""
Friday Night Lights	61255921	61950770	Contemporary Fiction	Peter Berg	Universal	7.2	20868	PG-13	Drama	30000000	8-Oct-04	81	117	Based on Book/Short Story	""
Frozen River	2503902	5281776	Contemporary Fiction	""	Sony Pictures Classics	7.2	10447	R	Drama	1000000	1-Aug-08	87	""	Original Screenplay	""
The Princess and the Frog	104374107	263467382	Kids Fiction	John Musker	Walt Disney Pictures	7.4	16232	G	Adventure	105000000	25-Nov-09	84	""	Based on Book/Short Story	68101150
Full Frontal	2512846	3438804	Contemporary Fiction	Steven Soderbergh	Miramax	4.8	6660	R	Comedy	2000000	2-Aug-02	37	""	Original Screenplay	""
Fireproof	33451479	33451479	Contemporary Fiction	Alex Kendrick	Samuel Goldwyn Films	5.6	5498	PG	Drama	500000	26-Sep-08	40	122	Original Screenplay	31898934
The Forsaken	6755271	6755271	Contemporary Fiction	""	Sony Pictures	5.1	4679	R	Horror	5000000	27-Apr-01	8	""	Original Screenplay	""
Frost/Nixon	18622031	28144586	Dramatization	Ron Howard	Universal	7.9	36366	R	Drama	29000000	5-Dec-08	92	122	Based on Play	6677601
Factory Girl	1661464	1661464	Dramatization	""	MGM	6.1	8680	R	Drama	7000000	29-Dec-06	19	90	Based on Real Life Events	""
Fateless	196857	196857	""	""	ThinkFilm	6	462	R	Drama	12000000	6-Jan-06	""	""	Based on Real Life Events	""
The Full Monty	45950122	257938649	Contemporary Fiction	Peter Cattaneo	Fox Searchlight	7.2	40877	R	Comedy	3500000	13-Aug-97	95	90	Original Screenplay	""
Fun With Dick And Jane	110550000	202250000	Contemporary Fiction	""	Sony Pictures	6.3	1788	PG-13	Comedy	140000000	21-Dec-05	29	90	Remake	29638269
Funny People	51855045	71880305	Contemporary Fiction	Judd Apatow	Universal	6.8	37791	R	Comedy	70000000	31-Jul-09	67	""	Original Screenplay	13721109
Fur	223202	2281089	Dramatization	""	Picturehouse	""	""	R	Drama	16800000	10-Nov-06	""	121	Based on Book/Short Story	""
Furry Vengeance	17630465	21630465	Kids Fiction	Roger Kumble	Summit Entertainment	2.6	3458	PG	Comedy	35000000	30-Apr-10	8	""	Original Screenplay	4335991
Fever Pitch	42071069	50071069	Contemporary Fiction	Bobby Farrelly	20th Century Fox	6.3	16736	PG-13	Comedy	40000000	8-Apr-05	""	""	Based on Book/Short Story	""
For Your Consideration	5549923	5549923	Contemporary Fiction	Christopher Guest	Warner Independent	6.2	7780	PG-13	Comedy	12000000	17-Nov-06	50	86	Original Screenplay	""
The Game	48265581	48265581	Contemporary Fiction	David Fincher	Polygram	7.7	74136	R	Thriller/Suspense	50000000	12-Sep-97	80	128	Original Screenplay	""
Gangs of New York	77730500	190400000	Historical Fiction	Martin Scorsese	Miramax	7.4	113378	R	Drama	97000000	20-Dec-02	75	168	Original Screenplay	""
Garfield	75367693	200802638	Contemporary Fiction	Peter Hewitt	20th Century Fox	4.8	19870	PG	Comedy	50000000	11-Jun-04	""	80	Based on Comic/Graphic Novel	""
Georgia Rule	18882880	20819601	Contemporary Fiction	Garry Marshall	Universal	5.8	10902	R	Drama	20000000	11-May-07	17	111	Original Screenplay	19382312
Gattaca	12532777	12532777	Science Fiction	Andrew Niccol	Sony Pictures	7.8	70906	PG-13	Drama	36000000	24-Oct-97	82	""	Original Screenplay	""
Gone, Baby, Gone	20300218	34619699	Contemporary Fiction	Ben Affleck	Miramax	""	""	R	Drama	19000000	19-Oct-07	""	114	Based on Book/Short Story	11406490
Goodbye, Lenin!	4063859	79316616	Contemporary Fiction	""	Sony Pictures Classics	3.3	198	R	Comedy	6400000	27-Feb-04	""	""	Original Screenplay	""
Good Boy!	37667746	45312217	Kids Fiction	""	MGM	5	1961	PG	Comedy	17000000	10-Oct-03	45	87	Based on Book/Short Story	""
Gods and Generals	12882934	12923936	Historical Fiction	""	Warner Bros.	6	7437	PG-13	Drama	55000000	21-Feb-03	8	""	""	""
The Good German	1308696	1308696	Historical Fiction	Steven Soderbergh	Warner Bros.	6.1	13007	R	Drama	32000000	15-Dec-06	32	104	Based on Book/Short Story	""
Gods and Monsters	6451628	6451628	Historical Fiction	Bill Condon	Lionsgate	7.5	15946	R	Drama	3500000	6-Nov-98	96	""	Based on Book/Short Story	""
The Good Night	22441	22441	Contemporary Fiction	""	Sony Pictures	6	4332	R	Romantic Comedy	15000000	5-Oct-07	29	93	Original Screenplay	""
The Good Thief	3517797	3517797	Contemporary Fiction	Neil Jordan	Fox Searchlight	""	""	R	Drama	30000000	2-Apr-03	78	""	Remake	""
George and the Dragon	0	0	""	""	""	5.7	1762	PG	""	32000000	31-Dec-04	""	""	Original Screenplay	""
Gerry	254683	254683	""	Gus Van Sant	ThinkFilm	6.2	8583	R	Drama	7000000	14-Feb-03	""	""	""	""
G-Force	119436770	287389685	Kids Fiction	""	Walt Disney Pictures	5	9633	PG	Adventure	82500000	24-Jul-09	22	""	Original Screenplay	44145849
Gridiron Gang	38432823	41480851	Dramatization	Phil Joanou	Sony Pictures	6.8	12400	PG-13	Drama	30000000	15-Sep-06	41	126	Based on Real Life Events	34066576
The Good Girl	14018296	15976468	Contemporary Fiction	""	Fox Searchlight	6.6	21460	R	Comedy	8000000	7-Aug-02	81	""	Original Screenplay	""
Ghost Ship	30113491	68349884	Contemporary Fiction	""	Warner Bros.	5.3	25891	R	Horror	20000000	25-Oct-02	13	91	Original Screenplay	""
Ghosts of Mississippi	13052741	13052741	Dramatization	Rob Reiner	Sony Pictures	6.4	5276	PG-13	Drama	36000000	20-Dec-96	50	""	Based on Real Life Events	""
The Glass House	17951431	22861785	Contemporary Fiction	""	Sony Pictures	5.6	10629	PG-13	Thriller/Suspense	22000000	14-Sep-01	21	""	Original Screenplay	""
Ghost Rider	115802596	237702596	Super Hero	Mark Steven Johnson	Sony Pictures	5.2	63235	PG-13	Action	120000000	16-Feb-07	26	110	Based on Comic/Graphic Novel	103730683
Ghost Town	13252641	26612350	Fantasy	David Koepp	Paramount Pictures	4.7	310	PG-13	Romantic Comedy	20000000	19-Sep-08	85	102	Original Screenplay	7574314
The Gift	12008642	44567606	Contemporary Fiction	Sam Raimi	Paramount Vantage	6.7	28488	R	Thriller/Suspense	10000000	19-Dec-00	56	""	Original Screenplay	""
Gigli	6087542	7266209	Contemporary Fiction	Martin Brest	Sony Pictures	2.4	29031	R	Romantic Comedy	54000000	1-Aug-03	6	""	Original Screenplay	""
G.I.Jane	48169156	48169156	Contemporary Fiction	Ridley Scott	Walt Disney Pictures	5.5	23807	R	Drama	50000000	22-Aug-97	""	124	Original Screenplay	""
G.I. Joe: The Rise of Cobra	150201498	302469019	Contemporary Fiction	Stephen Sommers	Paramount Pictures	5.8	47052	PG-13	Action	175000000	7-Aug-09	""	118	Based on Toy	69866155
Girl, Interrupted	28871190	28871190	Dramatization	James Mangold	Sony Pictures	""	""	R	Drama	24000000	21-Dec-99	53	127	Based on Real Life Events	""
Gladiator	187683805	457683805	Historical Fiction	Ridley Scott	Sony Pictures	8.3	279512	R	Action	103000000	5-May-00	77	150	Original Screenplay	""
Glitter	4273372	4273372	Contemporary Fiction	Vondie Curtis-Hall	20th Century Fox	2	13778	PG-13	Musical	8500000	21-Sep-01	7	""	Original Screenplay	""
Gloria	4167493	4967493	Contemporary Fiction	Sidney Lumet	Sony Pictures	4.7	2726	R	Drama	30000000	22-Jan-99	19	""	Remake	""
